,classification_id,user_id,workflow_id,annotations,subject_ids,original_annotations
6266,389579867,2400608,20494,peaks,71287187, two peaks
6267,389579867,2400608,20494,peak diffuse tail,71287187, peak in diffuse tail
6268,389579867,2400608,20494,filament,71287187, filament
6269,389579867,2400608,20494,severely bent,71287187, severely bent
6270,389579978,2400608,20494,single extended,71287285,single extended emission
6271,389579978,2400608,20494,symmetric,71287285, symmetric
6272,389579978,2400608,20494,edge bump,71287285, edge bump
6273,389579978,2400608,20494,edge spike,71287285, edge spike
6274,389579978,2400608,20494,point host,71287285, point source host
6275,389579978,2400608,20494,,71287285,
6276,389580093,2400608,20494,diffuse,71287027,diffuse
6277,389580093,2400608,20494,slightly bent,71287027, slightly bent
6278,389580093,2400608,20494,clear host,71287027, no clear host
6279,389580093,2400608,20494,edge spikes,71287027, edge spikes
6280,389580093,2400608,20494,peak centre object,71287027, peak at centre of object
6281,389580093,2400608,20494,single component,71287027, single component
6282,389580417,2400608,20494,single host,71287037,single host
6283,389580417,2400608,20494,components,71287037, two components
6284,389580417,2400608,20494,asymmetric,71287037, asymmetric
6285,389580417,2400608,20494,tail,71287037, tail
6286,389580417,2400608,20494,peak edge,71287037, peak at edge
6287,389580417,2400608,20494,misaligned components,71287037, misaligned components
6288,389580417,2400608,20494,slightly bent,71287037, slightly bent
6289,389580807,2400608,20494,extended,71287147,extended
6290,389580807,2400608,20494,extended host,71287147, extended host
6291,389580807,2400608,20494,symmetric,71287147, symmetric
6292,389580807,2400608,20494,elongated,71287147, elongated
6293,389580807,2400608,20494,drop offs,71287147, two drop offs
6294,389580807,2400608,20494,tails,71287147, two tails
6295,389580807,2400608,20494,smooth edge,71287147, smooth edge
6296,389580807,2400608,20494,single extended component,71287147, single extended component
6297,389580807,2400608,20494,,71287147,
6298,389581226,2400608,20494,extended,71287083,extended
6299,389581226,2400608,20494,clear host,71287083, no clear host
6300,389581226,2400608,20494,turbulent,71287083, turbulent
6301,389581226,2400608,20494,large,71287083, large source
6302,389581226,2400608,20494,host screen,71287083, host off screen
6303,389581226,2400608,20494,cutout large,71287083, cutout not large enough
6304,389581226,2400608,20494,diffuse regions,71287083, diffuse regions
6305,389581226,2400608,20494,tail,71287083, tail
6306,389581226,2400608,20494,bumpy edges,71287083, bumpy edges
6307,389581226,2400608,20494,elongated peak,71287083, elongated peak
6308,389581226,2400608,20494,associated nearby blob,71287083, associated nearby blob
6309,389581226,2400608,20494,,71287083, 
6310,389581321,2400608,20494,multiple peaks,71287014,multiple peaks
6311,389581321,2400608,20494,bridges,71287014, bridges
6312,389581321,2400608,20494,connected components,71287014, connected components
6313,389581321,2400608,20494,connected components,71287014, three connected components
6314,389581321,2400608,20494,extended host,71287014, extended host
6315,389581321,2400608,20494,asymmetric,71287014, asymmetric
6316,389581321,2400608,20494,bent,71287014, bent
6317,389581321,2400608,20494,central peak,71287014, central peak
6318,389581321,2400608,20494,edge peaks,71287014, two edge peaks
6319,389581392,2400608,20494,central host,71287282,central host
6320,389581392,2400608,20494,extended,71287282, extended source
6321,389581392,2400608,20494,asymmetric,71287282, asymmetric
6322,389581392,2400608,20494,bumpy edges,71287282, bumpy edges
6323,389581392,2400608,20494,,71287282,
6324,389581536,2400608,20494,bent,71287000,bent
6325,389581536,2400608,20494,large diffuse regions,71287000, large diffuse regions
6326,389581536,2400608,20494,turbulent,71287000, turbulent
6327,389581536,2400608,20494,multiple peaks,71287000, multiple peaks
6328,389581536,2400608,20494,clear hsot,71287000, clear hsot
6329,389581536,2400608,20494,severely bent,71287000, severely bent
6330,389581536,2400608,20494,elongated tails regions,71287000, two elongated tails regions
6331,389581536,2400608,20494,tail peaks,71287000, tail peaks
6332,389581536,2400608,20494,host peak,71287000, host peak
6333,389581536,2400608,20494,bumpy edges,71287000, bumpy edges
6334,389581536,2400608,20494,spikey edges,71287000, spikey edges
6335,389581536,2400608,20494,asymmetric,71287000, asymmetric
6336,389581536,2400608,20494,large screen viewing,71287000, large enough for off screen viewing
6337,389581536,2400608,20494,cutout small,71287000, cutout too small
6338,389581618,2400608,20494,extended host,71287248,extended host
6339,389581618,2400608,20494,confused connection,71287248, confused connection
6340,389581618,2400608,20494,single peak,71287248, single peak
6341,389581618,2400608,20494,edge bumps,71287248, edge bumps
6342,389581618,2400608,20494,simple peak,71287248, simple peak
6343,389581683,2400608,20494,elongated,71287274,elgongated
6344,389581683,2400608,20494,clear host,71287274, no clear host
6345,389581683,2400608,20494,tail,71287274, tail
6346,389581683,2400608,20494,extended filament,71287274, extended filament
6347,389581683,2400608,20494,edge bump,71287274, edge bump
6348,389581799,2400608,20494,diffuse region,71287136,diffuse emission region
6349,389581799,2400608,20494,clear host,71287136, no clear host
6350,389581799,2400608,20494,thre peaks,71287136, thre peaks
6351,389581799,2400608,20494,extended peak,71287136, extended peak
6352,389581799,2400608,20494,elongated,71287136, elongated
6353,389581799,2400608,20494,bent,71287136, bent
6354,389581799,2400608,20494,filament,71287136, filament
6355,389581799,2400608,20494,bridges,71287136, bridges
6356,389581799,2400608,20494,peak centre,71287136, peak at centre
6357,389581799,2400608,20494,peaks edge,71287136, peaks at edge
6358,389593183,2400608,20494,simple,71287153,simple source
6359,389593183,2400608,20494,slightly extended,71287153, slightly extended
6360,389593183,2400608,20494,asymmetric,71287153, asymmetric
6361,389593183,2400608,20494,clear host,71287153, no clear host
6362,389593183,2400608,20494,single component,71287153, single component
6363,389593183,2400608,20494,,71287153,
6364,389593344,2400608,20494,extended,71287217,extended
6365,389593344,2400608,20494,outside frame,71287217, outside of frame
6366,389593344,2400608,20494,multiple component,71287217, multiple component
6367,389593344,2400608,20494,bumpy edges,71287217, bumpy edges
6368,389593344,2400608,20494,filaments,71287217, filaments
6369,389593344,2400608,20494,bridges,71287217, bridges
6370,389593344,2400608,20494,peaks edge,71287217, peaks at edge
6371,389593344,2400608,20494,extended,71287217, extended source
6372,389593500,2400608,20494,bent,71287254,bent
6373,389593500,2400608,20494,tails,71287254, tails
6374,389593500,2400608,20494,single component,71287254, single component
6375,389593500,2400608,20494,multiple tails,71287254, multiple tails
6376,389593500,2400608,20494,clear host,71287254, no clear host
6377,389593500,2400608,20494,peak edge,71287254, peak at edge
6378,389593763,2400608,20494,bridge,71287257,bridge
6379,389593763,2400608,20494,edge bumps,71287257, edge bumps
6380,389593763,2400608,20494,bent,71287257, bent
6381,389593763,2400608,20494,symmetrical brightness,71287257, symmetrical brightness
6382,389593763,2400608,20494,angled edge,71287257, angled edge
6383,389593763,2400608,20494,straight,71287257, straight
6384,389593763,2400608,20494,peaks,71287257, two peaks
6385,389594088,2400608,20494,ambiguous host,71287238,ambiguous host
6386,389594088,2400608,20494,simple,71287238, simple source
6387,389594088,2400608,20494,directly secondary,71287238, directly next to a secondary source
6388,389595257,2400608,20494,clear host,71287186,no clear host
6389,389595257,2400608,20494,multiple peaks,71287186, multiple peaks
6390,389595257,2400608,20494,diffuse tail,71287186, diffuse tail
6391,389595257,2400608,20494,extended,71287186, extended emission
6392,389595257,2400608,20494,cutout,71287186, beyond cutout
6393,389595257,2400608,20494,frame,71287186, beyond frame
6394,389595257,2400608,20494,cutout small,71287186, cutout too small
6395,389595257,2400608,20494,turbulent,71287186, turbulent
6396,389595257,2400608,20494,filament,71287186, filament
6397,389595257,2400608,20494,,71287186, 
6398,389596197,2400608,20494,asymmetric brightness,71287088,asymmetric brightness
6399,389596197,2400608,20494,peaks,71287088, three peaks
6400,389596197,2400608,20494,filament,71287088, filament
6401,389596197,2400608,20494,tertiary bulge,71287088, tertiary bulge
6402,389596197,2400608,20494,tertiary bump,71287088, tertiary bump
6403,389596197,2400608,20494,connected anomalous bump,71287088, connected anomalous bump
6404,389596197,2400608,20494,bridge,71287088, bridge
6405,389596197,2400608,20494,slightly bent,71287088, slightly bent
6406,389596197,2400608,20494,smooth,71287088, smooth 
6407,389596418,2400608,20494,single,71287171,single side
6408,389596418,2400608,20494,tail,71287171, tail
6409,389596418,2400608,20494,clear peak,71287171, clear peak
6410,389596418,2400608,20494,peak near edge,71287171, peak near edge
6411,389596418,2400608,20494,ambiguous hosts different wavelengths,71287171, ambiguous hosts at different wavelengths
6412,389596418,2400608,20494,,71287171,
6413,389597337,2400608,20494,cross shaped,71287161,cross shaped
6414,389597337,2400608,20494,asymmetric,71287161, asymmetric emission
6415,389597337,2400608,20494,multiple bends,71287161, multiple bends
6416,389597337,2400608,20494,bent,71287161, bent
6417,389598108,2400608,20494,extended host,71287154,extended host
6418,389598108,2400608,20494,bridge,71287154, bridge
6419,389598108,2400608,20494,filament,71287154, filament
6420,389598108,2400608,20494,potential multiple hosts,71287154, potential multiple hosts
6421,389598108,2400608,20494,associated components,71287154, associated components
6422,389598108,2400608,20494,bent structure,71287154, bent structure
6423,389598571,2400608,20494,extended host,71287084,extended host
6424,389598571,2400608,20494,simple,71287084, simple
6425,389598571,2400608,20494,symmetric,71287084, symmetric
6426,389598571,2400608,20494,small edge bump,71287084, small edge bump
6427,389598769,2400608,20494,single peak,71287262,single peak
6428,389598769,2400608,20494,sided,71287262, one sided
6429,389598769,2400608,20494,asymmetric,71287262, asymmetric
6430,389598769,2400608,20494,significant edge bumps,71287262, significant edge bumps
6431,389598769,2400608,20494,oblong,71287262, oblong
6432,389598913,2400608,20494,peaks,71287271,three peaks
6433,389598913,2400608,20494,bridges,71287271, bridges
6434,389598913,2400608,20494,central peak,71287271, central peak
6435,389598913,2400608,20494,edge peaks,71287271, two edge peaks
6436,389598913,2400608,20494,straight,71287271, straight
6437,389598913,2400608,20494,,71287271, 
6438,389599200,2400608,20494,clear host,71287145,no clear host
6439,389599200,2400608,20494,unclear multi component,71287145, unclear if multi component
6440,389599200,2400608,20494,slightly asymmetric,71287145, slightly asymmetric
6441,389599200,2400608,20494,maybe components,71287145, maybe two components
6442,389599310,2400608,20494,simple,71287245,simple
6443,389599310,2400608,20494,asymmetric,71287245, asymmetric
6444,389599310,2400608,20494,single component,71287245, single component
6445,389599310,2400608,20494,unclear host,71287245, unclear host
6446,389599923,2400608,20494,double,71287104,double source
6447,389599923,2400608,20494,asymmetric,71287104, asymmetric
6448,389599923,2400608,20494,peaks,71287104, two peaks
6449,389599923,2400608,20494,straight,71287104, straight
6450,389599923,2400608,20494,single elongated,71287104, single side elongated
6451,389600020,2400608,20494,extended host,71287031,extended host
6452,389600020,2400608,20494,single component,71287031, single component emission
6453,389600020,2400608,20494,symmetric,71287031, symmetric
6454,389600020,2400608,20494,slight edge variations,71287031, slight edge variations
6455,389600217,2400608,20494,unclear host,71287202,unclear host
6456,389600217,2400608,20494,oblong,71287202, oblong
6457,389600217,2400608,20494,tail,71287202, tail
6458,389600217,2400608,20494,unclear component groupings,71287202, unclear component groupings
6459,389600411,2400608,20494,minimum peaks,71287048,minimum two peaks
6460,389600411,2400608,20494,asymetric,71287048, asymetric
6461,389600411,2400608,20494,elongated,71287048, one elongated side
6462,389600411,2400608,20494,straight,71287048, straight
6463,389600411,2400608,20494,slight edge bumps,71287048, slight edge bumps
6464,389600411,2400608,20494,bridge,71287048, bridge
6465,389600411,2400608,20494,slight tail,71287048, slight tail
6466,389600411,2400608,20494,internal peak,71287048, internal peak
6467,389600411,2400608,20494,peak edge,71287048, peak on edge
6468,389600590,2400608,20494,extended,71287226,extended source
6469,389600590,2400608,20494,cutout,71287226, not in cutout
6470,389600590,2400608,20494,cutout small,71287226, cutout too small
6471,389600590,2400608,20494,large,71287226, large source
6472,389600590,2400608,20494,tail,71287226, tail
6473,389600590,2400608,20494,filament,71287226, filament
6474,389600590,2400608,20494,bridge,71287226, bridge
6475,389600590,2400608,20494,host screen,71287226, host off screen
6476,389600590,2400608,20494,oblong tail,71287226, oblong tail
6477,389603077,2400608,20494,host screen,71287002,host off screen
6478,389603077,2400608,20494,turbulent,71287002, turbulent
6479,389603077,2400608,20494,peaks,71287002, many peaks
6480,389603077,2400608,20494,large,71287002, large source
6481,389603077,2400608,20494,diffuse,71287002, diffuse emission
6482,389603077,2400608,20494,chaotic,71287002, chaotic
6483,389603077,2400608,20494,cutout small,71287002, cutout too small
6484,389603077,2400608,20494,extended diffuse,71287002, extended diffuse emission
6485,389603077,2400608,20494,circular region,71287002, circular region
6486,389603077,2400608,20494,bridges,71287002, bridges
6487,389603077,2400608,20494,filaments,71287002, filaments
6488,389603077,2400608,20494,blobs,71287002, blobs
6489,389603077,2400608,20494,,71287002,
6490,389603712,2400608,20494,small,71287160,small
6491,389603712,2400608,20494,asymmetric,71287160, asymmetric
6492,389603712,2400608,20494,simple,71287160, simple
6493,389603712,2400608,20494,clear host,71287160, no clear host
6494,389603712,2400608,20494,small tail,71287160, small tail
6495,389603712,2400608,20494,clear peak,71287160, clear peak
6496,389605052,2400608,20494,diffuse tail,71287239,diffuse tail
6497,389605052,2400608,20494,clear host,71287239, no clear host
6498,389605052,2400608,20494,single peak,71287239, single peak
6499,389605052,2400608,20494,central peak,71287239, central peak
6500,389605052,2400608,20494,diffuse region,71287239, diffuse region
6501,389605052,2400608,20494,bent,71287239, bent
6502,389605052,2400608,20494,whipped tails,71287239, whipped tails
6503,389605052,2400608,20494,tails,71287239, two tails
6504,389605052,2400608,20494,filament,71287239, filament
6505,389605052,2400608,20494,extended bump,71287239, extended bump
6506,389605052,2400608,20494,bumpy edges,71287239, bumpy edges
6507,389605052,2400608,20494,smooth flow,71287239, smooth flow
6508,389605347,2400608,20494,bent,71287214,bent
6509,389605347,2400608,20494,clear host,71287214, no clear host
6510,389605347,2400608,20494,extended,71287214, extended emission
6511,389605347,2400608,20494,minimal peak,71287214, minimal third peak
6512,389605347,2400608,20494,peaks,71287214, three peaks
6513,389605347,2400608,20494,lobes,71287214, two lobes
6514,389605347,2400608,20494,bridge,71287214, one bridge
6515,389605347,2400608,20494,nearby associated depending host,71287214, nearby associated emission depending on host
6516,389605719,2400608,20494,weird colour scaling,71287236,weird colour scaling
6517,389605719,2400608,20494,extended host,71287236, extended host
6518,389605719,2400608,20494,oblong,71287236, oblong
6519,389605719,2400608,20494,asymetric,71287236, asymetric
6520,389605719,2400608,20494,single peak,71287236, single peak
6521,389605719,2400608,20494,tails,71287236, two tails
6522,389605719,2400608,20494,overlap extended host,71287236, overlap with extended host
6523,389607018,2400608,20494,peaks,71287081,two peaks
6524,389607018,2400608,20494,bridge,71287081, bridge
6525,389607018,2400608,20494,asymmetric,71287081, asymmetric
6526,389607018,2400608,20494,centre host,71287081, off centre host
6527,389607018,2400608,20494,edge bumps,71287081, edge bumps
6528,389607018,2400608,20494,components,71287081, two components
6529,389607382,2400608,20494,single component,71287237,single component
6530,389607382,2400608,20494,slightly extended,71287237, slightly extended
6531,389607382,2400608,20494,oblong,71287237, oblong
6532,389607382,2400608,20494,clear,71287237, no clear source
6533,389607832,2400608,20494,clear host,71287011,no clear host
6534,389607832,2400608,20494,asymmetric,71287011, asymmetric
6535,389607832,2400608,20494,peaks,71287011, two peaks
6536,389607832,2400608,20494,slight bumps,71287011, slight bumps
6537,389607832,2400608,20494,bridge,71287011, bridge
6538,389607832,2400608,20494,peaks edges,71287011, peaks at edges
6539,389608082,2400608,20494,bridge,71287123,bridge
6540,389608082,2400608,20494,asymmetric brightness,71287123, asymmetric brightness
6541,389608082,2400608,20494,clear host,71287123, no clear host
6542,389608082,2400608,20494,,71287123, 
6543,389608855,2400608,20494,asymmetric brightness,71287221,asymmetric brightness
6544,389608855,2400608,20494,clear host,71287221, no clear host
6545,389608855,2400608,20494,bridge,71287221, bridge
6546,389608855,2400608,20494,peaks,71287221, two peaks
6547,389608855,2400608,20494,peaks near edges,71287221, peaks near edges
6548,389608855,2400608,20494,smooth edges,71287221, smooth edges
6549,389608855,2400608,20494,straight,71287221, straight
6550,389609097,2400608,20494,asymmetric,71287112,asymmetric
6551,389609097,2400608,20494,single peak,71287112, single peak
6552,389609097,2400608,20494,bumpy edge,71287112, bumpy edge
6553,389609097,2400608,20494,minor tail,71287112, minor tail
6554,389609097,2400608,20494,clear host,71287112, clear host
6555,389609688,2400608,20494,peaks,71287032,two peaks
6556,389609688,2400608,20494,peaks near edge,71287032, peaks near edge
6558,389609688,2400608,20494,extended diffuse edges,71287032, extended diffuse edges
6559,389609688,2400608,20494,tail,71287032, tail
6560,389609688,2400608,20494,edge structure,71287032, edge structure
6561,389609935,2400608,20494,extended host,71287235,extended host
6562,389609935,2400608,20494,amorphous blob,71287235, amorphous blob
6563,389609935,2400608,20494,asymmetric,71287235, asymmetric
6564,389609935,2400608,20494,slight bend,71287235, slight bend
6565,389609935,2400608,20494,maps host,71287235, maps host emission well
6566,389609935,2400608,20494,,71287235,
6567,389610327,2400608,20494,asymmetric,71287109,asymmetric
6568,389610327,2400608,20494,peak,71287109, one peak
6569,389610327,2400608,20494,peak near edge,71287109, peak near edge
6570,389610327,2400608,20494,single tail,71287109, single tail
6571,389613762,2400608,20494,double bend,71287050,double bend
6572,389613762,2400608,20494,elongated peak,71287050, elongated peak
6573,389613762,2400608,20494,peak near edge,71287050, peak near edge
6574,389613762,2400608,20494,clear host,71287050, clear host
6575,389613762,2400608,20494,extended host,71287050, extended host
6576,389613762,2400608,20494,,71287050, 
6577,389614435,2400608,20494,single component,71287018,single component
6578,389614435,2400608,20494,extended host,71287018, extended host
6579,389614435,2400608,20494,oblong,71287018, oblong
6580,389614435,2400608,20494,asymmetric,71287018, asymmetric
6581,389614435,2400608,20494,slight wide tail,71287018, slight wide tail
6582,389614435,2400608,20494,peak edge,71287018, peak at edge
6583,389615704,2400608,20494,ambiguous components,71287019,ambiguous components
6584,389615704,2400608,20494,diffusion,71287019, diffusion
6585,389615704,2400608,20494,single double component,71287019, single or double component
6586,389615704,2400608,20494,unclear host,71287019, unclear host
6587,389615704,2400608,20494,diffuse edge,71287019, diffuse edge
6588,389615704,2400608,20494,asymmetric single component,71287019, asymmetric single component
6589,389615704,2400608,20494,symmetric double components,71287019, symmetric double components
6590,389615704,2400608,20494,bent,71287019, bent
6591,389616841,2400608,20494,single peak,71287259,single peak
6592,389616841,2400608,20494,diffuse edge,71287259, diffuse edge
6593,389616841,2400608,20494,edge bump,71287259, edge bump
6594,389616841,2400608,20494,diffuse tail,71287259, diffuse tail
6595,389616841,2400608,20494,,71287259,
6596,389617687,2400608,20494,diffuse tail,71287211,diffuse tail
6597,389617687,2400608,20494,extended,71287211, extended source
6598,389617687,2400608,20494,extends cutout,71287211, source extends beyond cutout
6599,389617687,2400608,20494,cutout small,71287211, cutout too small
6600,389617687,2400608,20494,large,71287211, large source
6601,389617687,2400608,20494,bridge,71287211, bridge
6602,389617687,2400608,20494,peaks,71287211, three peaks
6603,389617687,2400608,20494,extended tails,71287211, extended tails
6604,389617687,2400608,20494,central peak,71287211, central peak
6605,389617687,2400608,20494,straight,71287211, straight
6606,389618336,2400608,20494,peaks,71287174,two peaks
6607,389618336,2400608,20494,asymmetric,71287174, asymmetric
6608,389618336,2400608,20494,tail,71287174, tail
6609,389618336,2400608,20494,clear host,71287174, no clear host
6610,389618336,2400608,20494,peaks edge,71287174, peaks at edge
6611,389618336,2400608,20494,straight,71287174, straight
6612,389618826,2400608,20494,extended host,71287094,extended host
6613,389618826,2400608,20494,aligned host,71287094, aligned with host
6614,389618826,2400608,20494,asymmetric,71287094, asymmetric
6615,389618826,2400608,20494,minor tail,71287094, minor tail
6616,389618826,2400608,20494,edge bump,71287094, edge bump
6617,389619108,2400608,20494,peaks,71287051,two peaks
6618,389619108,2400608,20494,edge bumps,71287051, edge bumps
6619,389619108,2400608,20494,bridge,71287051, bridge
6620,389619108,2400608,20494,internal peak,71287051, internal peak
6621,389619108,2400608,20494,edge peak,71287051, edge peak
6622,389619108,2400608,20494,clear host,71287051, clear host
6623,389619108,2400608,20494,asymmetric,71287051, asymmetric
6624,389620179,2400608,20494,asymmetric,71287044,asymmetric
6625,389620179,2400608,20494,unknown number component,71287044, unknown number of component
6626,389620179,2400608,20494,peaks,71287044, at least two peaks
6627,389620179,2400608,20494,bridge,71287044, bridge
6628,389620179,2400608,20494,bent,71287044, bent
6629,389620179,2400608,20494,clear host,71287044, no clear host
6630,389620179,2400608,20494,,71287044,
6631,389620361,2400608,20494,clear host,71287036,no clear host
6632,389620361,2400608,20494,bent,71287036, bent
6633,389620361,2400608,20494,single peak,71287036, single peak
6634,389620361,2400608,20494,tails,71287036, tails
6635,389620361,2400608,20494,diffuse edge,71287036, diffuse edge
6636,389621746,2400608,20494,clear host,71287091,no clear host
6637,389621746,2400608,20494,peaks,71287091, two peaks
6638,389621746,2400608,20494,tail,71287091, tail
6639,389621746,2400608,20494,asymmetric brightness,71287091, asymmetric brightness
6640,389622276,2400608,20494,extended host,71287079,extended host
6641,389622276,2400608,20494,extended edge bump,71287079, extended edge bump
6642,389622276,2400608,20494,single peak,71287079, single peak
6643,389622276,2400608,20494,tail,71287079, tail
6644,389622276,2400608,20494,,71287079,
6645,389623438,2400608,20494,peaks,71287166,three peaks
6646,389623438,2400608,20494,peaks edge,71287166, peaks at edge
6647,389623438,2400608,20494,single host,71287166, single host
6648,389623438,2400608,20494,central peak,71287166, central peak
6649,389623438,2400608,20494,extended tail,71287166, extended tail
6650,389623438,2400608,20494,bridges,71287166, bridges
6651,389623564,2400608,20494,clear host,71287241,no clear host
6652,389623564,2400608,20494,peaks,71287241, two peaks
6653,389623564,2400608,20494,bumpy edge,71287241, bumpy edge
6654,389623564,2400608,20494,asymmetric brightness,71287241, asymmetric brightness
6655,389623564,2400608,20494,bridge,71287241, bridge
6656,389624474,2400608,20494,large,71287113,large source
6657,389624474,2400608,20494,cutout small,71287113, cutout too small
6658,389624474,2400608,20494,clear host,71287113, clear host
6659,389624474,2400608,20494,extended host,71287113, extended host
6660,389624474,2400608,20494,diffuse edge,71287113, diffuse edge
6661,389624474,2400608,20494,bent,71287113, bent
6662,389624474,2400608,20494,turbulent,71287113, turbulent
6663,389624474,2400608,20494,peak edge,71287113, peak at edge
6664,389624474,2400608,20494,centre peak,71287113, centre peak
6665,389625101,2400608,20494,extended,71287046,extended source
6666,389625101,2400608,20494,peaks,71287046, three peaks
6667,389625101,2400608,20494,straight,71287046, straight
6668,389625101,2400608,20494,extended host,71287046, extended host
6669,389625101,2400608,20494,outside cutout,71287046, source outside of cutout
6670,389625101,2400608,20494,large,71287046, large source
6671,389625101,2400608,20494,cutout small,71287046, cutout too small
6672,389625101,2400608,20494,extended peaks,71287046, extended peaks
6673,389625101,2400608,20494,asymmetric brightness,71287046, asymmetric brightness
6674,389625101,2400608,20494,offset centre,71287046, offset centre
6675,389625101,2400608,20494,filament,71287046, filament
6676,389625101,2400608,20494,bridges,71287046, bridges
6677,389625169,2400608,20494,simple,71287129,simple source
6678,389625169,2400608,20494,clear host,71287129, no clear host
6679,389625322,2400608,20494,extended host,71287063,extended host
6680,389625322,2400608,20494,aligns host,71287063, aligns with host
6681,389625322,2400608,20494,peaks,71287063, two peaks
6682,389625322,2400608,20494,peaks edge,71287063, peaks at edge
6683,389625322,2400608,20494,bridge,71287063, bridge
6684,389625322,2400608,20494,bumpy edge,71287063, bumpy edge
6685,389626004,2400608,20494,unclear host,71287117,unclear host
6686,389626004,2400608,20494,ambiguous components,71287117, ambiguous source components
6687,389626004,2400608,20494,elongated peak,71287117, elongated peak
6688,389626004,2400608,20494,bumpy edges,71287117, bumpy edges
6689,389626190,2400608,20494,diffuse,71287284,diffuse emission
6690,389626190,2400608,20494,extended host,71287284, extended host
6691,389626190,2400608,20494,peaks,71287284, three peaks
6692,389626190,2400608,20494,elongated peak,71287284, elongated peak
6693,389626190,2400608,20494,peaks edge,71287284, peaks at edge
6694,389626190,2400608,20494,bumpy edge,71287284, bumpy edge
6695,389626190,2400608,20494,bridges,71287284, bridges
6696,389626190,2400608,20494,central peak,71287284, central peak
6697,389626482,2400608,20494,screen,71287206,source off screen
6698,389626482,2400608,20494,cutouts small,71287206, cutouts too small
6699,389626482,2400608,20494,large,71287206, large source
6700,389626482,2400608,20494,clear host,71287206, no clear host
6701,389626482,2400608,20494,extended tail,71287206, extended tail
6702,389626482,2400608,20494,large bump,71287206, large bump
6703,389626482,2400608,20494,smooth component,71287206, smooth component
6704,389626482,2400608,20494,potentially multiple components,71287206, potentially multiple components
6705,389626896,2400608,20494,extended,71287054,extended source
6706,389626896,2400608,20494,clear host,71287054, no clear host
6707,389626896,2400608,20494,cross shaped,71287054, cross shaped
6708,389626896,2400608,20494,chaotic structure,71287054, chaotic structure
6709,389626896,2400608,20494,amorphous,71287054, amorphous
6710,389626896,2400608,20494,large,71287054, large source
6711,389626896,2400608,20494,peaks,71287054, at least two peaks
6712,389626896,2400608,20494,bridge,71287054, bridge
6713,389626896,2400608,20494,diffuse,71287054, diffuse emission
6714,389626896,2400608,20494,noisy,71287054, noisy
6715,389627016,2400608,20494,edge image,71287196,source at edge of image
6716,389627016,2400608,20494,cut,71287196, source cut off
6717,389627016,2400608,20494,broken image,71287196, broken image
6718,389627016,2400608,20494,component,71287196, at least one component
6719,389629901,2400608,20494,extended,71287175,extended source
6720,389629901,2400608,20494,unclear seperation,71287175, unclear seperation
6721,389629901,2400608,20494,clear host,71287175, no clear host
6722,389629901,2400608,20494,diffuse,71287175, diffuse
6723,389629901,2400608,20494,single peak,71287175, single peak
6724,389629901,2400608,20494,large edge bump,71287175, large edge bump
6725,389629901,2400608,20494,asymmetric,71287175, asymmetric
6726,389630660,2400608,20494,peaks,71287133,three peaks
6727,389630660,2400608,20494,diffuse,71287133, diffuse emission
6728,389630660,2400608,20494,tails,71287133, tails
6729,389630660,2400608,20494,bridges,71287133, bridges
6730,389630660,2400608,20494,turbulent,71287133, turbulent
6731,389630660,2400608,20494,central peaks,71287133, central peaks
6732,389630660,2400608,20494,edge peak,71287133, edge peak
6733,389630660,2400608,20494,clear host,71287133, no clear host
6734,389630660,2400608,20494,chaotic,71287133, chaotic
6735,389630660,2400608,20494,bent,71287133, bent
6736,389631403,2400608,20494,single peak,71287219,single peak
6737,389631403,2400608,20494,extended peak,71287219, extended peak
6738,389631403,2400608,20494,centre peak,71287219, centre peak
6739,389631403,2400608,20494,straight,71287219, straight
6740,389631403,2400608,20494,asymmetric,71287219, asymmetric
6741,389631403,2400608,20494,long tail,71287219, long tail
6742,389631403,2400608,20494,smooth tails,71287219, smooth tails
6743,389631487,2400608,20494,extended host,71287272,extended host
6744,389631487,2400608,20494,amorphous component,71287272, amorphous component
6745,389631487,2400608,20494,single peak,71287272, single peak
6746,389632015,2400608,20494,large,71287043,large source
6747,389632015,2400608,20494,cutout small,71287043, cutout too small
6748,389632015,2400608,20494,outside image,71287043, source outside of image
6749,389632015,2400608,20494,peaks,71287043, two peaks
6750,389632015,2400608,20494,bridge,71287043, bridge
6751,389632015,2400608,20494,tails,71287043, tails
6752,389632015,2400608,20494,peak edge,71287043, peak at edge
6753,389632015,2400608,20494,clear host,71287043, no clear host
6755,389632015,2400608,20494,straight,71287043, straight
6756,389632394,2400608,20494,clear host,71287045,no clear host
6757,389632394,2400608,20494,amorphous blob,71287045, amorphous blob
6758,389632394,2400608,20494,single component,71287045, single component
6759,389632580,2400608,20494,single component,71287121,single component
6760,389632580,2400608,20494,extended peak,71287121, extended peak
6761,389632580,2400608,20494,clear host,71287121, no clear host
6762,389632580,2400608,20494,bumpy edge,71287121, bumpy edge
6763,389633001,2400608,20494,peaks,71287229,two peaks
6764,389633001,2400608,20494,bridge,71287229, bridge
6765,389633001,2400608,20494,centre host,71287229, off centre host
6766,389633001,2400608,20494,slight bend,71287229, slight bend
6767,389633001,2400608,20494,straight,71287229, mostly straight
6768,389633001,2400608,20494,simple edge,71287229, simple edge
6769,389633677,2400608,20494,large,71287105,large source
6770,389633677,2400608,20494,cutout small,71287105, cutout too small
6771,389633677,2400608,20494,peaks,71287105, three peaks
